candidate_id,episode_id,split,rough_start_sec,rough_end_sec,final_start_sec,final_end_sec,generator_version,transcript_hash
c=581afd9b9b12,vs6x8VUGXCw,calibration,749.44,818.64,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=e932e163453e,vs6x8VUGXCw,calibration,941.52,1014.24,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=349087ed8bfb,vs6x8VUGXCw,calibration,1216.08,1275.6,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=10fceb802d7e,vs6x8VUGXCw,calibration,1292.56,1355.36,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=bf3aa3783b18,vs6x8VUGXCw,calibration,1876,1931.6,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=75fa40ae77e0,vs6x8VUGXCw,calibration,2043.76,2087.2,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=27ad4c267974,vs6x8VUGXCw,calibration,2144.88,2181.36,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=74db4bef1717,vs6x8VUGXCw,calibration,2338.64,2384.32,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=9a007779a702,vs6x8VUGXCw,calibration,2630.56,2678,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=910cc4345aef,vs6x8VUGXCw,calibration,2688.16,2757.36,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=295979ebdb26,vs6x8VUGXCw,calibration,2807.84,2864.8,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=64361bf4b27e,vs6x8VUGXCw,calibration,2866.24,2933.92,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=3c4424551805,vs6x8VUGXCw,calibration,2976,3024.32,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=1eaba615b4a5,vs6x8VUGXCw,calibration,3147.84,3237.44,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=424bf001b74d,vs6x8VUGXCw,calibration,3481.44,3510.24,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=e5b10b9b261e,vs6x8VUGXCw,calibration,3669.28,3742,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=64683ab0d92e,vs6x8VUGXCw,calibration,3857.28,3905.2,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=3b8a75600874,vs6x8VUGXCw,calibration,4124.72,4171.36,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=e55fa678dc8b,vs6x8VUGXCw,calibration,4410.48,4454.72,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=5a3dd2e0129b,vs6x8VUGXCw,calibration,4450.72,4497.52,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=cd9e9e1d6552,vs6x8VUGXCw,calibration,4784.72,4829.36,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=67d812a788aa,vs6x8VUGXCw,calibration,5080.48,5130.96,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=462a889a5137,vs6x8VUGXCw,calibration,5195.44,5246.72,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=eec2dcd2190e,vs6x8VUGXCw,calibration,5267.36,5312.56,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=e8b3fe5ed20d,vs6x8VUGXCw,calibration,5453.44,5502.96,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=53cad791d9b6,vs6x8VUGXCw,calibration,5685.52,5728.88,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=38b3ff060d19,vs6x8VUGXCw,calibration,5904.8,5972.32,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=0ef2270deef0,vs6x8VUGXCw,calibration,6045.04,6100.96,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=09b4cdf9d432,vs6x8VUGXCw,calibration,6318.08,6365.6,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=3a5bb006e3f4,vs6x8VUGXCw,calibration,6555.68,6620,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=da12fead9624,vs6x8VUGXCw,calibration,6668.64,6741.44,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=ab244e1f7fb9,vs6x8VUGXCw,calibration,6823.6,6870.48,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=8fb5d1aacb96,vs6x8VUGXCw,calibration,6904.96,6970.56,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
c=c800e4d5a1ea,vs6x8VUGXCw,calibration,7377.92,7430.24,,,v14-lineage-v1,967c1d702177013d367d878652b0c053b160475e57cd20ee3a78c9c8bc0fa067
